,year,week,SMN,SMT,VCI,TCI,VHI,province
30001,2019,50,0.103,270.91,60.8,12.56,36.68,25
30002,2019,51,0.097,269.37,62.84,13.75,38.29,25
30003,2019,52,0.093,268.21,65.05,15.66,40.35,25
30004,2020,1,0.091,267.48,68.25,16.55,42.4,25
30005,2020,2,0.089,267.29,70.05,16.49,43.27,25
30006,2020,3,0.089,267.42,70.94,16.7,43.82,25
30007,2020,4,0.092,267.97,71.29,17.77,44.53,25
30008,2020,5,0.098,269.31,71.38,17.89,44.63,25
30009,2020,6,0.107,271.23,71.37,16.99,44.17,25
30010,2020,7,0.117,273.36,70.85,15.69,43.27,25
30011,2020,8,0.133,276.08,72.99,12.94,42.96,25
30012,2020,9,0.152,279.1,76.46,9.68,43.06,25
30013,2020,10,0.17,281.77,78.37,8.25,43.3,25
30014,2020,11,0.187,283.87,78.76,7.55,43.14,25
30015,2020,12,0.205,286.12,79.17,7.62,43.39,25
30016,2020,13,0.22,288.11,78.18,7.72,42.95,25
30017,2020,14,0.236,289.83,76.11,7.52,41.81,25
30018,2020,15,0.252,291.28,72.27,9.25,40.76,25
30019,2020,16,0.268,292.43,66.76,15.17,40.96,25
30020,2020,17,0.289,293.54,62.31,22.94,42.62,25
30021,2020,18,0.311,294.31,58.96,31.9,45.43,25
30022,2020,19,0.329,294.29,53.95,45.64,49.79,25
30023,2020,20,0.348,294.25,50.2,56.89,53.54,25
30024,2020,21,0.37,294.77,49.5,60.16,54.83,25
30025,2020,22,0.388,295.4,49.65,59.53,54.59,25
30026,2020,23,0.405,296.15,52.55,56.08,54.32,25
30027,2020,24,0.42,297.12,57.96,50.42,54.2,25
30028,2020,25,0.433,298.09,64.33,44.35,54.35,25
30029,2020,26,0.439,298.77,68.69,40.11,54.4,25
30030,2020,27,0.441,299.15,70.91,38.99,54.95,25
30031,2020,28,0.438,299.3,71.67,39.98,55.83,25
30032,2020,29,0.431,299.46,71.65,40.48,56.06,25
30033,2020,30,0.424,299.88,71.85,38.09,54.97,25
30034,2020,31,0.413,300.25,71.28,34.13,52.71,25
30035,2020,32,0.399,300.4,69.56,30.45,50.01,25
30036,2020,33,0.384,300.47,66.88,25.22,46.05,25
30037,2020,34,0.366,300.12,63.66,20.83,42.25,25
30038,2020,35,0.346,299.24,60.53,18.02,39.28,25
30039,2020,36,0.327,298.17,58.99,14.04,36.51,25
30040,2020,37,0.308,296.79,57.99,11.74,34.86,25
30041,2020,38,0.285,295.19,54.53,11.9,33.22,25
30042,2020,39,0.263,293.29,51.52,12.66,32.09,25
30043,2020,40,0.243,290.99,49.55,15.81,32.68,25
30044,2020,41,0.221,288.5,47.61,18.52,33.07,25
30045,2020,42,0.2,286.11,47.81,17.87,32.85,25
30046,2020,43,0.183,283.81,49.22,17.04,33.14,25
30047,2020,44,0.164,281.31,49.21,15.85,32.54,25
30048,2020,45,0.154,278.81,52.48,17.11,34.79,25
30049,2020,46,0.141,276.33,53.66,18.77,36.21,25
30050,2020,47,0.129,274.0,56.09,20.09,38.09,25
30051,2020,48,0.115,271.4,55.68,24.17,39.92,25
30052,2020,49,0.104,269.06,54.65,27.32,40.98,25
30053,2020,50,0.096,267.43,54.57,26.76,40.66,25
30054,2020,51,0.088,265.82,54.02,27.78,40.9,25
30055,2020,52,0.082,264.14,54.08,31.37,42.72,25
30056,1982,1,0.06,258.8,38.36,47.85,43.1,26
30057,1982,2,0.061,260.12,38.92,42.42,40.67,26
30058,1982,3,0.059,260.66,36.22,42.39,39.3,26
30059,1982,4,0.058,261.71,35.32,41.06,38.19,26
30060,1982,5,0.053,261.2,31.66,48.09,39.88,26
30061,1982,6,0.049,261.38,26.05,53.1,39.58,26
30062,1982,7,0.048,262.4,22.34,56.26,39.3,26
30063,1982,8,0.049,264.1,20.55,56.89,38.72,26
30064,1982,9,0.054,266.82,20.26,51.61,35.94,26
30065,1982,10,0.062,269.94,21.45,45.16,33.31,26
30066,1982,11,0.077,272.94,25.49,38.56,32.02,26
30067,1982,12,0.096,275.41,29.59,38.38,33.98,26
30068,1982,13,0.11,277.77,29.73,39.53,34.63,26
30069,1982,14,0.123,280.08,27.13,41.82,34.47,26
30070,1982,15,0.136,281.67,20.48,51.65,36.06,26
30071,1982,16,0.157,283.51,16.7,62.02,39.36,26
30072,1982,17,0.183,285.45,13.99,72.5,43.24,26
30073,1982,18,0.224,287.57,17.03,74.05,45.54,26
30074,1982,19,0.27,289.45,19.93,71.65,45.79,26
30075,1982,20,0.314,290.95,22.76,69.65,46.21,26
30076,1982,21,0.349,291.7,23.86,70.9,47.38,26
30077,1982,22,0.375,292.17,24.26,69.94,47.1,26
30078,1982,23,0.392,292.38,22.79,72.49,47.64,26
30079,1982,24,0.399,292.3,20.42,78.27,49.35,26
30080,1982,25,0.4,292.17,18.86,84.94,51.9,26
30081,1982,26,0.401,292.03,19.15,88.39,53.77,26
30082,1982,27,0.402,292.23,21.33,87.64,54.48,26
30083,1982,28,0.407,292.78,28.39,84.63,56.51,26
30084,1982,29,0.412,293.33,37.38,82.39,59.88,26
30085,1982,30,0.413,293.47,44.1,82.83,63.46,26
30086,1982,31,0.412,293.65,48.16,80.37,64.27,26
30087,1982,32,0.403,293.66,46.89,77.32,62.1,26
30088,1982,33,0.396,293.53,48.32,70.98,59.65,26
30089,1982,34,0.391,293.21,51.11,61.2,56.16,26
30090,1982,35,0.39,292.63,58.15,51.69,54.92,26
30091,1982,36,0.387,291.9,66.02,42.24,54.13,26
30092,1982,37,0.373,290.83,71.04,36.61,53.82,26
30093,1982,38,0.362,289.3,76.51,36.07,56.29,26
30094,1982,39,0.34,287.62,76.82,34.39,55.6,26
30095,1982,40,0.31,285.91,73.8,30.73,52.26,26
30096,1982,41,0.28,284.01,70.81,28.06,49.43,26
30097,1982,42,0.249,282.14,67.27,26.39,46.83,26
30098,1982,43,0.222,279.72,66.97,28.64,47.81,26
30099,1982,44,0.197,277.67,67.95,22.52,45.24,26
30100,1982,45,0.167,276.29,64.52,15.1,39.81,26
30101,1982,46,0.142,274.3,60.46,13.48,36.97,26
30102,1982,47,0.115,272.02,51.04,16.04,33.54,26
30103,1982,48,0.094,269.73,42.87,21.58,32.23,26
30104,1982,49,0.076,267.16,33.74,28.22,30.98,26
30105,1982,50,0.065,264.93,29.23,33.24,31.23,26
30106,1982,51,0.06,262.98,28.81,37.28,33.05,26
30107,1982,52,0.052,261.46,24.8,40.58,32.69,26
30108,1983,1,0.047,261.06,22.59,37.65,30.12,26
30109,1983,2,0.046,260.76,21.77,38.84,30.31,26
30110,1983,3,0.048,260.46,23.88,42.62,33.25,26
30111,1983,4,0.047,260.03,23.91,48.37,36.14,26
30112,1983,5,0.045,259.89,23.88,53.61,38.74,26
30113,1983,6,0.044,260.64,21.73,56.09,38.91,26
30114,1983,7,0.043,261.37,18.82,60.67,39.74,26
30115,1983,8,0.045,262.18,17.7,65.62,41.66,26
30116,1983,9,0.051,264.19,18.8,64.25,41.52,26
30117,1983,10,0.06,266.77,20.83,60.37,40.6,26
30118,1983,11,0.072,270.11,23.25,52.83,38.04,26
30119,1983,12,0.091,273.73,27.4,47.35,37.38,26
30120,1983,13,0.117,277.61,33.75,41.17,37.46,26
30121,1983,14,0.148,281.38,40.2,34.51,37.35,26
30122,1983,15,0.183,284.34,44.93,32.9,38.91,26
30123,1983,16,0.214,286.35,45.42,38.72,42.07,26
30124,1983,17,0.25,288.73,46.86,41.24,44.05,26
30125,1983,18,0.286,290.69,46.83,41.95,44.39,26
30126,1983,19,0.322,292.16,46.04,42.63,44.33,26
30127,1983,20,0.355,293.06,44.81,46.61,45.71,26
30128,1983,21,0.377,293.49,40.02,51.7,45.86,26
30129,1983,22,0.395,293.93,36.72,51.41,44.07,26
30130,1983,23,0.402,293.87,29.67,56.51,43.09,26
30131,1983,24,0.4,293.54,20.58,64.72,42.65,26
30132,1983,25,0.398,293.89,17.09,65.86,41.48,26
30133,1983,26,0.399,294.4,16.65,62.96,39.8,26
30134,1983,27,0.397,294.69,17.36,62.53,39.95,26
30135,1983,28,0.39,294.72,16.77,65.51,41.14,26
30136,1983,29,0.377,294.78,15.2,68.44,41.82,26
30137,1983,30,0.365,294.71,15.25,71.2,43.22,26
30138,1983,31,0.36,294.52,17.15,72.05,44.6,26
30139,1983,32,0.361,294.36,21.48,70.27,45.87,26
30140,1983,33,0.359,294.05,26.17,65.36,45.77,26
30141,1983,34,0.351,293.64,28.24,56.04,42.14,26
30142,1983,35,0.345,293.3,33.79,43.33,38.56,26
30143,1983,36,0.332,292.28,36.91,37.59,37.25,26
30144,1983,37,0.313,290.86,38.77,36.06,37.41,26
30145,1983,38,0.287,289.0,36.15,39.65,37.9,26
30146,1983,39,0.257,286.37,30.62,50.84,40.73,26
30147,1983,40,0.231,284.18,27.38,53.52,40.45,26
30148,1983,41,0.204,281.76,23.92,57.49,40.71,26
30149,1983,42,0.18,279.35,23.42,59.88,41.65,26
30150,1983,43,0.154,276.92,23.9,57.11,40.51,26
30151,1983,44,0.133,273.88,25.92,55.6,40.76,26
30152,1983,45,0.11,270.1,24.49,60.19,42.34,26
30153,1983,46,0.089,265.79,20.4,65.9,43.15,26
30154,1983,47,0.074,263.22,18.01,63.06,40.53,26
30155,1983,48,0.067,261.58,19.71,59.25,39.48,26
30156,1983,49,0.063,260.65,21.57,55.37,38.47,26
30157,1983,50,0.061,260.1,25.73,52.58,39.15,26
30158,1983,51,0.058,259.36,27.05,51.77,39.41,26
30159,1983,52,0.056,258.52,28.84,52.33,40.58,26
30160,1986,1,0.031,253.19,2.02,71.56,36.79,26
30161,1986,2,0.031,252.68,3.23,74.73,38.98,26
30162,1986,3,0.03,254.02,4.75,71.57,38.16,26
30163,1986,4,0.029,255.84,6.06,66.48,36.27,26
30164,1986,5,0.029,257.49,8.81,63.64,36.22,26
30165,1986,6,0.029,258.75,9.3,64.33,36.82,26
30166,1986,7,0.028,260.56,7.72,64.85,36.28,26
30167,1986,8,0.029,262.92,6.93,62.91,34.92,26
30168,1986,9,0.033,265.12,7.24,60.37,33.81,26
30169,1986,10,0.038,267.6,7.45,56.6,32.02,26
30170,1986,11,0.049,271.26,10.06,47.05,28.56,26
30171,1986,12,0.066,275.68,13.98,37.61,25.8,26
30172,1986,13,0.089,279.76,18.72,29.55,24.14,26
30173,1986,14,0.119,283.14,24.77,23.44,24.1,26
30174,1986,15,0.155,286.07,29.88,19.76,24.82,26
30175,1986,16,0.192,288.59,34.15,19.25,26.7,26
30176,1986,17,0.235,290.62,39.03,22.36,30.7,26
30177,1986,18,0.28,292.4,43.89,24.14,34.01,26
30178,1986,19,0.319,293.98,44.1,23.53,33.82,26
30179,1986,20,0.359,295.42,46.55,21.6,34.08,26
30180,1986,21,0.395,296.37,50.09,21.43,35.76,26
30181,1986,22,0.421,296.68,52.06,23.15,37.61,26
30182,1986,23,0.434,296.78,49.59,26.02,37.81,26
30183,1986,24,0.441,296.66,47.53,30.65,39.09,26
30184,1986,25,0.447,296.66,48.61,34.22,41.41,26
30185,1986,26,0.444,296.27,46.49,41.9,44.2,26
30186,1986,27,0.439,295.74,45.17,51.25,48.21,26
30187,1986,28,0.437,295.74,47.62,55.2,51.41,26
30188,1986,29,0.434,295.94,50.96,57.25,54.1,26
30189,1986,30,0.428,295.9,52.75,60.14,56.45,26
30190,1986,31,0.414,295.34,48.92,64.45,56.69,26
30191,1986,32,0.401,294.4,45.49,70.17,57.83,26
30192,1986,33,0.394,293.74,46.37,69.02,57.69,26
30193,1986,34,0.377,292.64,42.93,68.16,55.55,26
30194,1986,35,0.362,291.65,42.46,63.84,53.15,26
30195,1986,36,0.344,290.16,42.4,63.03,52.72,26
30196,1986,37,0.327,288.07,45.54,69.63,57.59,26
30197,1986,38,0.308,285.93,47.14,78.37,62.75,26
30198,1986,39,0.289,284.23,47.76,79.03,63.39,26
30199,1986,40,0.266,282.24,47.22,79.38,63.3,26
30200,1986,41,0.243,280.62,47.35,73.12,60.24,26
30201,1986,42,0.218,279.21,46.99,62.28,54.63,26
30202,1986,43,0.186,277.46,43.11,51.94,47.53,26
30203,1986,44,0.145,274.96,32.9,46.44,39.67,26
30204,1986,45,0.114,272.43,26.66,43.71,35.18,26
30205,1986,46,0.09,270.33,20.48,38.03,29.26,26
30206,1986,47,0.076,268.58,18.64,34.34,26.49,26
30207,1986,48,0.066,266.99,17.88,34.16,26.02,26
30208,1986,49,0.057,264.84,15.54,38.01,26.78,26
30209,1986,50,0.05,261.78,13.36,46.24,29.8,26
30210,1986,51,0.047,258.56,14.07,55.89,34.98,26
30211,1986,52,0.045,255.6,15.73,65.51,40.62,26
30212,1987,1,0.04,253.19,13.72,72.87,43.29,26
30213,1987,2,0.037,252.02,11.1,79.06,45.08,26
30214,1987,3,0.038,251.83,13.0,82.45,47.73,26
30215,1987,4,0.036,252.36,11.92,82.47,47.19,26
30216,1987,5,0.031,253.01,9.81,83.05,46.43,26
30217,1987,6,0.03,253.71,8.42,85.25,46.83,26
30218,1987,7,0.029,254.93,6.94,88.56,47.75,26
30219,1987,8,0.03,256.33,6.56,91.63,49.1,26
30220,1987,9,0.03,257.84,4.99,92.49,48.74,26
30221,1987,10,0.03,258.74,2.6,94.65,48.62,26
30222,1987,11,0.032,259.84,1.25,96.19,48.72,26
30223,1987,12,0.039,261.87,0.61,96.85,48.73,26
30224,1987,13,0.051,265.3,0.37,97.25,48.81,26
30225,1987,14,0.07,269.41,0.37,98.03,49.2,26
30226,1987,15,0.099,274.53,0.93,98.66,49.8,26
30227,1987,16,0.128,278.78,2.03,98.58,50.3,26
30228,1987,17,0.162,282.81,3.65,95.85,49.75,26
30229,1987,18,0.198,285.6,4.27,92.79,48.53,26
30230,1987,19,0.245,287.53,7.03,90.49,48.76,26
30231,1987,20,0.291,289.32,10.27,85.85,48.06,26
30232,1987,21,0.333,291.02,14.11,77.62,45.87,26
30233,1987,22,0.37,292.37,20.51,67.46,43.99,26
30234,1987,23,0.398,292.94,26.41,66.31,46.36,26
30235,1987,24,0.425,293.7,37.41,63.11,50.26,26
30236,1987,25,0.45,294.25,50.83,61.96,56.4,26
30237,1987,26,0.468,294.75,63.14,59.17,61.15,26
30238,1987,27,0.479,295.2,71.6,57.29,64.44,26
30239,1987,28,0.476,295.23,73.24,60.52,66.88,26
30240,1987,29,0.465,295.0,70.83,66.4,68.61,26
30241,1987,30,0.45,294.65,66.26,71.82,69.04,26
30242,1987,31,0.43,293.71,58.7,79.94,69.32,26
30243,1987,32,0.414,292.85,53.06,85.58,69.32,26
30244,1987,33,0.399,292.04,49.55,87.04,68.29,26
30245,1987,34,0.383,291.14,46.2,85.57,65.89,26
30246,1987,35,0.37,290.1,46.65,82.66,64.65,26
30247,1987,36,0.353,288.75,47.8,79.77,63.79,26
30248,1987,37,0.336,287.45,50.94,77.23,64.09,26
30249,1987,38,0.318,286.11,52.67,76.31,64.49,26
30250,1987,39,0.301,284.64,54.71,73.84,64.27,26
30251,1987,40,0.283,283.48,57.61,63.1,60.35,26
30252,1987,41,0.261,281.71,58.8,58.81,58.81,26
30253,1987,42,0.237,279.17,59.02,62.84,60.93,26
30254,1987,43,0.209,276.88,58.14,58.2,58.17,26
30255,1987,44,0.176,273.91,54.23,55.93,55.08,26
30256,1987,45,0.14,270.97,45.61,54.56,50.08,26
30257,1987,46,0.106,268.59,33.38,48.74,41.06,26
30258,1987,47,0.082,265.51,24.92,50.63,37.77,26
30259,1987,48,0.066,262.71,19.13,53.95,36.54,26
30260,1987,49,0.056,260.76,16.26,55.06,35.66,26
30261,1987,50,0.05,259.75,14.51,54.38,34.45,26
30262,1987,51,0.045,259.31,13.37,52.51,32.94,26
30263,1987,52,0.042,258.36,13.18,53.79,33.48,26
30264,1988,1,0.04,257.78,14.51,52.13,33.32,26
30265,1988,2,0.041,256.94,15.81,55.97,35.89,26
30266,1988,3,0.041,256.82,16.44,58.83,37.64,26
30267,1988,4,0.04,257.35,16.87,59.4,38.14,26
30268,1988,5,0.041,256.76,20.13,66.13,43.13,26
30269,1988,6,0.043,257.08,21.51,70.42,45.97,26
30270,1988,7,0.044,257.28,19.54,77.14,48.34,26
30271,1988,8,0.045,257.21,17.84,84.44,51.14,26
30272,1988,9,0.051,257.85,18.59,87.41,53.0,26
30273,1988,10,0.055,259.86,17.63,86.16,51.89,26
30274,1988,11,0.063,263.72,18.04,78.19,48.12,26
30275,1988,12,0.073,268.01,17.86,70.9,44.38,26
30276,1988,13,0.086,272.34,17.87,65.68,41.77,26
30277,1988,14,0.11,276.59,20.63,61.08,40.86,26
30278,1988,15,0.14,279.25,22.18,67.78,44.98,26
30279,1988,16,0.169,282.04,22.52,73.0,47.76,26
30280,1988,17,0.199,284.29,22.08,80.9,51.49,26
30281,1988,18,0.24,286.56,24.72,81.31,53.02,26
30282,1988,19,0.284,289.34,26.75,71.64,49.19,26
30283,1988,20,0.323,291.23,27.75,65.99,46.87,26
30284,1988,21,0.353,292.17,27.08,65.51,46.29,26
30285,1988,22,0.379,292.8,27.71,62.93,45.32,26
30286,1988,23,0.4,293.07,29.83,64.78,47.3,26
30287,1988,24,0.42,293.62,35.9,63.84,49.87,26
30288,1988,25,0.431,293.66,39.63,68.36,53.99,26
30289,1988,26,0.438,293.99,43.54,67.65,55.59,26
30290,1988,27,0.448,294.84,51.2,61.24,56.22,26
30291,1988,28,0.452,295.26,57.81,60.28,59.04,26
30292,1988,29,0.447,295.23,59.34,64.26,61.8,26
30293,1988,30,0.435,294.9,56.99,69.53,63.26,26
30294,1988,31,0.428,294.63,57.38,71.17,64.28,26
30295,1988,32,0.418,294.5,55.96,69.1,62.53,26
30296,1988,33,0.398,293.94,49.09,66.73,57.91,26
30297,1988,34,0.37,292.86,39.05,65.39,52.22,26
30298,1988,35,0.343,291.63,32.93,63.86,48.4,26
30299,1988,36,0.33,290.51,36.12,58.71,47.41,26
30300,1988,37,0.319,289.34,42.14,54.4,48.27,26
30301,1988,38,0.309,288.02,47.68,52.14,49.91,26
30302,1988,39,0.299,286.81,53.73,45.29,49.51,26
30303,1988,40,0.292,285.61,62.48,34.88,48.68,26
30304,1988,41,0.267,282.6,62.4,46.61,54.5,26
30305,1988,42,0.249,280.76,66.83,43.38,55.11,26
30306,1988,43,0.229,277.64,70.04,50.38,60.21,26
30307,1988,44,0.208,274.04,73.37,54.79,64.08,26
30308,1988,45,0.179,270.8,71.28,55.84,63.56,26
30309,1988,46,0.136,267.43,56.05,56.04,56.04,26
30310,1988,47,0.103,264.28,42.33,57.36,49.85,26
30311,1988,48,0.082,261.59,32.53,59.38,45.96,26
30312,1988,49,0.07,259.49,28.38,60.5,44.44,26
30313,1988,50,0.062,258.55,25.99,59.26,42.62,26
30314,1988,51,0.058,258.34,26.55,56.59,41.57,26
30315,1988,52,0.05,258.56,21.37,52.99,37.18,26
30316,1989,1,0.049,259.46,24.19,45.21,34.7,26
30317,1989,2,0.053,262.04,28.54,33.53,31.04,26
30318,1989,3,0.056,265.23,31.45,21.44,26.44,26
30319,1989,4,0.061,267.62,37.41,15.04,26.22,26
30320,1989,5,0.07,269.6,46.43,12.55,29.49,26
30321,1989,6,0.079,271.34,52.14,11.54,31.84,26
30322,1989,7,0.088,272.81,54.17,11.2,32.69,26
30323,1989,8,0.097,274.41,53.94,10.24,32.09,26
30324,1989,9,0.109,276.1,55.31,8.75,32.03,26
30325,1989,10,0.127,277.87,59.33,8.95,34.14,26
30326,1989,11,0.148,279.98,63.76,6.36,35.06,26
30327,1989,12,0.172,282.12,68.5,7.13,37.82,26
30328,1989,13,0.195,283.98,72.34,8.08,40.21,26
30329,1989,14,0.218,285.9,75.35,8.07,41.71,26
30330,1989,15,0.242,287.71,75.33,9.82,42.58,26
30331,1989,16,0.265,289.25,71.1,15.13,43.11,26
30332,1989,17,0.292,290.76,67.52,21.88,44.7,26
30333,1989,18,0.328,292.07,67.06,27.98,47.52,26
30334,1989,19,0.365,293.17,67.65,32.13,49.89,26
30335,1989,20,0.402,294.18,70.94,34.6,52.77,26
30336,1989,21,0.427,295.3,70.03,32.24,51.14,26
30337,1989,22,0.434,295.89,61.68,30.91,46.29,26
30338,1989,23,0.432,295.92,49.4,34.75,42.07,26
30339,1989,24,0.429,296.07,40.28,36.94,38.61,26
30340,1989,25,0.423,296.0,33.98,41.77,37.88,26
30341,1989,26,0.422,296.09,32.67,43.98,38.33,26
30342,1989,27,0.418,296.12,31.33,47.34,39.33,26
30343,1989,28,0.406,295.99,27.38,52.49,39.94,26
30344,1989,29,0.39,295.85,23.72,57.88,40.8,26
30345,1989,30,0.372,295.63,20.09,62.44,41.26,26
30346,1989,31,0.364,295.74,20.09,60.36,40.22,26
30347,1989,32,0.36,296.23,21.59,51.48,36.54,26
30348,1989,33,0.348,295.78,20.79,46.83,33.81,26
30349,1989,34,0.337,295.07,21.65,39.09,30.37,26
30350,1989,35,0.324,294.32,22.96,30.65,26.8,26
30351,1989,36,0.311,293.03,26.43,28.69,27.56,26
30352,1989,37,0.291,291.58,27.49,27.78,27.64,26
30353,1989,38,0.27,289.51,27.48,33.34,30.41,26
30354,1989,39,0.259,287.63,32.12,34.25,33.19,26
30355,1989,40,0.252,286.12,39.78,28.04,33.91,26
30356,1989,41,0.235,284.19,43.25,25.82,34.54,26
30357,1989,42,0.218,282.16,47.6,26.46,37.03,26
30358,1989,43,0.201,279.71,53.79,28.83,41.31,26
30359,1989,44,0.19,277.58,64.03,23.27,43.65,26
30360,1989,45,0.168,275.39,65.89,21.78,43.83,26
30361,1989,46,0.136,271.85,56.89,28.63,42.76,26
30362,1989,47,0.108,268.64,46.78,34.06,40.42,26
30363,1989,48,0.089,266.15,38.87,38.43,38.65,26
30364,1989,49,0.078,264.53,35.67,39.69,37.68,26
30365,1989,50,0.066,263.18,31.04,40.53,35.79,26
30366,1989,51,0.061,263.1,30.54,36.8,33.67,26
30367,1989,52,0.065,264.43,39.9,28.22,34.06,26
30368,1990,1,0.069,265.94,50.41,16.39,33.4,26
30369,1990,2,0.073,267.43,53.93,9.31,31.62,26
30370,1990,3,0.079,268.75,57.44,5.81,31.62,26
30371,1990,4,0.087,270.32,64.3,3.34,33.82,26
30372,1990,5,0.095,272.12,71.16,1.98,36.57,26
30373,1990,6,0.104,273.83,74.76,1.2,37.98,26
30374,1990,7,0.116,275.1,76.06,1.34,38.7,26
30375,1990,8,0.128,276.36,75.38,1.44,38.41,26
30376,1990,9,0.143,277.72,76.93,1.32,39.13,26
30377,1990,10,0.166,279.74,81.97,0.69,41.33,26
30378,1990,11,0.184,280.91,82.98,1.93,42.45,26
30379,1990,12,0.202,283.26,83.88,1.78,42.83,26
30380,1990,13,0.215,285.14,82.46,2.05,42.26,26
30381,1990,14,0.228,286.61,80.53,3.63,42.08,26
30382,1990,15,0.247,287.75,78.1,8.77,43.44,26
30383,1990,16,0.271,288.44,74.09,21.51,47.8,26
30384,1990,17,0.302,289.21,71.96,36.72,54.34,26
30385,1990,18,0.336,289.91,71.24,50.24,60.74,26
30386,1990,19,0.365,290.44,68.12,61.07,64.6,26
30387,1990,20,0.385,290.84,61.27,70.32,65.79,26
30388,1990,21,0.391,290.5,48.85,82.74,65.8,26
30389,1990,22,0.398,290.56,39.6,85.41,62.5,26
30390,1990,23,0.413,291.44,37.86,81.57,59.72,26
30391,1990,24,0.426,292.12,38.7,80.02,59.36,26
30392,1990,25,0.432,292.95,40.2,76.74,58.47,26
30393,1990,26,0.429,293.22,37.4,76.25,56.83,26
30394,1990,27,0.421,293.17,33.27,78.62,55.94,26
30395,1990,28,0.413,293.06,31.98,82.25,57.11,26
30396,1990,29,0.401,292.82,30.48,87.45,58.97,26
30397,1990,30,0.387,292.59,28.66,90.94,59.8,26
30398,1990,31,0.379,292.45,28.11,91.53,59.82,26
30399,1990,32,0.37,292.21,26.9,91.6,59.25,26
30400,1990,33,0.358,291.61,25.36,91.21,58.28,26
30401,1990,34,0.343,290.56,23.91,91.84,57.87,26
30402,1990,35,0.324,289.27,22.87,91.94,57.4,26
30403,1990,36,0.302,287.43,22.02,93.84,57.93,26
30404,1990,37,0.281,285.76,23.24,94.71,58.97,26
30405,1990,38,0.265,284.65,25.45,91.45,58.45,26
30406,1990,39,0.25,283.39,27.4,87.42,57.41,26
30407,1990,40,0.228,282.11,27.06,78.87,52.97,26
30408,1990,41,0.207,280.65,26.89,70.18,48.53,26
30409,1990,42,0.178,278.78,23.37,65.83,44.6,26
30410,1990,43,0.144,275.8,18.19,68.13,43.16,26
30411,1990,44,0.118,273.31,16.76,60.52,38.64,26
30412,1990,45,0.098,272.13,17.08,45.9,31.49,26
30413,1990,46,0.087,270.65,19.21,36.16,27.69,26
30414,1990,47,0.082,269.67,24.95,28.79,26.87,26
30415,1990,48,0.075,268.83,26.26,26.14,26.2,26
30416,1990,49,0.067,267.33,25.27,28.05,26.66,26
30417,1990,50,0.064,266.07,28.93,28.94,28.94,26
30418,1990,51,0.064,265.24,33.63,28.25,30.94,26
30419,1990,52,0.066,264.71,40.05,27.16,33.6,26
30420,1991,1,0.071,264.69,51.42,21.59,36.51,26
30421,1991,2,0.078,265.08,59.52,19.1,39.31,26
30422,1991,3,0.082,264.67,60.5,23.22,41.86,26
30423,1991,4,0.077,263.23,55.15,33.51,44.33,26
30424,1991,5,0.069,263.32,46.95,38.27,42.61,26
30425,1991,6,0.06,264.02,36.71,41.4,39.06,26
30426,1991,7,0.054,263.9,27.5,48.8,38.15,26
30427,1991,8,0.053,264.54,23.36,53.04,38.2,26
30428,1991,9,0.053,265.35,20.19,55.99,38.09,26
30429,1991,10,0.058,267.7,19.36,53.63,36.5,26
30430,1991,11,0.068,271.14,20.71,45.6,33.15,26
30431,1991,12,0.085,274.96,24.03,39.82,31.92,26
30432,1991,13,0.104,278.16,26.81,37.27,32.04,26
30433,1991,14,0.119,280.42,25.2,39.92,32.56,26
30434,1991,15,0.143,282.76,23.74,44.9,34.32,26
30435,1991,16,0.17,284.22,23.06,57.44,40.25,26
30436,1991,17,0.201,285.33,22.3,74.37,48.33,26
30437,1991,18,0.238,286.96,23.55,80.39,51.97,26
30438,1991,19,0.281,288.2,24.77,84.22,54.5,26
30439,1991,20,0.325,289.32,28.73,86.07,57.4,26
30440,1991,21,0.365,290.69,34.1,80.89,57.49,26
30441,1991,22,0.395,291.67,38.03,74.58,56.3,26
30442,1991,23,0.424,292.8,44.69,67.85,56.27,26
30443,1991,24,0.443,293.97,50.35,60.11,55.23,26
30444,1991,25,0.458,295.08,57.49,52.29,54.89,26
30445,1991,26,0.462,295.86,59.75,46.48,53.11,26
30446,1991,27,0.449,295.58,52.43,52.93,52.68,26
30447,1991,28,0.436,295.2,47.26,60.42,53.84,26
30448,1991,29,0.421,295.08,43.36,65.36,54.36,26
30449,1991,30,0.41,294.8,42.15,70.16,56.16,26
30450,1991,31,0.395,294.41,37.66,73.04,55.35,26
30451,1991,32,0.38,294.01,33.17,73.75,53.46,26
30452,1991,33,0.37,293.56,32.88,70.61,51.75,26
30453,1991,34,0.363,293.25,35.57,60.71,48.14,26
30454,1991,35,0.351,292.56,37.23,52.47,44.85,26
30455,1991,36,0.335,291.43,38.38,47.97,43.18,26
30456,1991,37,0.322,290.4,43.62,41.92,42.77,26
30457,1991,38,0.312,289.73,49.61,30.7,40.16,26
30458,1991,39,0.294,288.25,51.23,26.5,38.87,26
30459,1991,40,0.269,286.05,49.64,29.12,39.38,26
30460,1991,41,0.24,283.37,45.99,36.8,41.4,26
30461,1991,42,0.208,279.85,41.38,54.87,48.12,26
30462,1991,43,0.172,275.8,35.12,69.48,52.3,26
30463,1991,44,0.13,272.05,24.45,71.66,48.05,26
30464,1991,45,0.101,269.09,18.36,67.85,43.11,26
30465,1991,46,0.083,267.11,16.31,57.63,36.97,26
